Date,EDP.LS,FRVIA.PA,ISP.MI,LHA.DE,QTS.F,TIT.MI
2021-05-05,4.570000171661377,44.59000015258789,2.3410000801086426,10.890000343322754,193.75,0.4456000030040741
2021-05-06,4.545000076293945,44.06999969482422,2.3589999675750732,10.932000160217285,190.9499969482422,0.42100000381469727
2021-05-07,4.619999885559082,44.79999923706055,2.361999988555908,11.23799991607666,193.10000610351562,0.41830000281333923
2021-05-10,4.556000232696533,45.029998779296875,2.3894999027252197,11.380000114440918,190.3000030517578,0.42730000615119934
2021-05-11,4.38100004196167,44.20000076293945,2.380500078201294,10.751999855041504,189.75,0.427700012922287
2021-05-12,4.311999797821045,43.869998931884766,2.382499933242798,10.600000381469727,189.5,0.43389999866485596
2021-05-13,4.375999927520752,43.290000915527344,2.372499942779541,10.449999809265137,188.9499969482422,0.42989999055862427
2021-05-14,4.559999942779541,44.689998626708984,2.387500047683716,10.836000442504883,192.6999969482422,0.4361000061035156
2021-05-17,4.551000118255615,44.5,2.4100000858306885,10.62399959564209,189.89999389648438,0.44350001215934753
2021-05-18,4.644000053405762,45.060001373291016,2.4024999141693115,10.916000366210938,189.0,0.43860000371932983
2021-05-19,4.616000175476074,43.16999816894531,2.3515000343322754,10.812000274658203,189.5500030517578,0.43459999561309814
2021-05-20,4.71999979019165,43.279998779296875,2.3550000190734863,10.868000030517578,193.0500030517578,0.43369999527931213
2021-05-21,4.742000102996826,43.7599983215332,2.374000072479248,10.161999702453613,195.3000030517578,0.4415000081062317
2021-05-24,4.702000141143799,44.15999984741211,2.36299991607666,,,0.44179999828338623
2021-05-25,4.752999782562256,43.70000076293945,2.3610000610351562,10.314000129699707,198.25,0.4352000057697296
2021-05-26,4.7769999504089355,43.68000030517578,2.3459999561309814,10.267999649047852,195.75,0.43860000371932983
2021-05-27,4.734000205993652,45.08000183105469,2.3940000534057617,10.402000427246094,196.0500030517578,0.44179999828338623
